title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
錢園花苑渡假民宿,南投排名第 426 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d12134172-Reviews-Qian_s_Garden_Inn-Lugu_Nantou.html,23.730424880981445,120.76709747314453,"NT$1,515",鹿谷鄉廣興村興產路80之20號,3.5,南投,鹿谷,"NT$1,540 - NT$15,145",,,,,,
禾恬民宿,南投排名第 427 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d12987927-Reviews-He_Tian_Guest_House-Nantou_City_Nantou.html,23.912389755249023,120.6865005493164,"NT$1,429",埔里鎮大同街36-8號,3.0,南投,南投市,"NT$1,634 - NT$2,482",,,,,,
春陽一品居民宿,南投排名第 428 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d17571089-Reviews-ChunYang_Homestay-Ren_ai_Township_Nantou.html,24.027320861816406,121.15418243408203,"NT$3,117",春陽村虎門巷97號,3.0,南投,仁愛鄉,"NT$3,582 - NT$6,064",,,,,,
日月潭日月情旅,南投排名第 429 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d4924609-Reviews-Sun_Moon_Love_Hotel-Yuchi_Nantou.html,23.896610260009766,120.93778991699219,"NT$1,125",魚池鄉魚池街334巷2號,3.5,南投,魚池,"NT$1,257 - NT$3,613",2.5,10,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,"NT$1,125"
佳園渡假民宿 ,南投排名第 430 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246902-Reviews-Castle_Of_The_Green_Field_B_B-Puli_Nantou.html,23.939340591430664,120.94290161132812,"NT$1,732",埔里鎮桃米巷6-8號 ,3.0,南投,埔里,"NT$1,980 - NT$3,519",4.5,9,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/86/a4/castle-of-the-green-field.jpg,"套房, 客房服務, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 巴士接駁服務, 無線網路, 網際網路","NT$1,732"
新天一大飯店,南投排名第 431 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2614691-Reviews-New_Sky_1_Hotel-Puli_Nantou.html,23.963699340820312,120.9635009765625,"NT$1,801",埔里鎮西安路一段89號,3.0,南投,埔里,"NT$1,602 - NT$3,142",2.5,6,https://media-cdn.tripadvisor.com/media/daodao/photo-s/04/1a/f8/6c/caption.jpg,,,
大步走,南投排名第 432 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d9732959-Reviews-Puli_Lets_Go_Backpacker-Puli_Nantou.html,23.970130920410156,120.96566772460938,"NT$1,391",埔里鎮中正一路20號,2.0,南投,埔里,"NT$1,571 - NT$1,602",,,,小廚房,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路",
埔里日記民宿,南投排名第 433 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d17463532-Reviews-Puli_Diary-Puli_Nantou.html,23.949689865112305,120.97942352294922,"NT$1,530",中正路149-1號,3.5,南投,埔里,"NT$1,445 - NT$3,488",,,,,,
達琳谷灣 ,南投排名第 434 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247096-Reviews-Da_Lin_Gu_Wan_Homestay-Yuchi_Nantou.html,23.846540451049805,120.93147277832031,"NT$1,558",魚池鄉文化街80號 ,3.0,南投,魚池,-NT$1,,,,,,
溪頭紅瓣天民宿,南投排名第 435 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d15362907-Reviews-Hong_Ban_Tian_B_B-Lugu_Nantou.html,23.72208023071289,120.75856018066406,"NT$1,652",田頭巷35之22號,3.0,南投,鹿谷,"NT$1,917 - NT$11,123",,,,,,
維納斯民宿,南投排名第 436 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d6463556-Reviews-Venus_Guest_House-Puli_Nantou.html,23.960559844970703,120.96649169921875,"NT$1,373",埔里鎮同聲路9之5號,3.5,南投,埔里,"NT$1,288 - NT$2,105",,,,,客房服務,
集集風櫃梅休閒民宿1館,南投排名第 437 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d2246968-Reviews-Plum_Inn_1-Jiji_Nantou.html,23.829750061035156,120.78385162353516,"NT$1,299",集集鎮和平里初中一街356號,2.5,南投,集集,-NT$1,,,,小廚房,兒童活動 (適合兒童/家庭),
松景農莊,南投排名第 438 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d13283173-Reviews-Song_Jing_Homestay-Puli_Nantou.html,23.975839614868164,120.98272705078125,"NT$1,472",埔里鎮大湳路111號,3.5,南投,埔里,"NT$1,697 - NT$6,410",,,,,,
紅磚642民宿,南投排名第 439 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d12821833-Reviews-Red_brick_642_B_B-Puli_Nantou.html,23.971580505371094,120.94891357421875,"NT$1,619",埔里鎮中山路三段642號,3.0,南投,埔里,"NT$1,697 - NT$4,556",,,,,,
淘米露民宿,南投排名第 440 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d12936992-Reviews-Taomilu_B_B-Puli_Nantou.html,23.960420608520508,120.94506072998047,"NT$1,645",埔里鎮桃米路22號,3.0,南投,埔里,"NT$1,885 - NT$4,902",,,,,,
盧山溫泉翔婷茶工坊,南投排名第 441 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d13430180-Reviews-Lushan_Xiangting_Tea_Homestay-Ren_ai_Township_Nantou.html,24.020544052124023,121.18488311767578,"NT$1,299",仁愛鄉榮華巷151號,3.0,南投,仁愛鄉,"NT$1,508 - NT$4,493",,,,,,
花都汽車旅館,南投排名第 442 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d15106416-Reviews-Hua_Du_Motel-Jiji_Nantou.html,23.82234001159668,120.7777328491211,"NT$1,299",名水路二段380號,3.0,南投,集集,"NT$1,508 - NT$1,760",,,,,,
長虹渡假民宿 ,南投排名第 443 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247116-Reviews-Rainbow_Holiday_Inn-Yuchi_Nantou.html,23.895370483398438,120.93782806396484,"NT$1,325",魚池鄉秀水巷25-36號 ,3.0,南投,魚池,"NT$1,508 - NT$3,519",,,,"套房, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路",
埔里鄉之窩,南投排名第 444 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d12480551-Reviews-Wo_At_Puli-Nantou_City_Nantou.html,23.9066104888916,120.68846130371094,"NT$1,473",埔里鎮大同街36-6號,3.0,南投,南投市,"NT$1,728 - NT$2,608",,,,,,
綠竹筍民宿,南投排名第 445 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808894-d13089318-Reviews-Green_Bamboo_Shoots_Homestay-Zhushan_Nantou.html,23.81563949584961,120.72393035888672,"NT$1,126",竹山鎮大同街109號,3.0,南投,竹山,"NT$1,288 - NT$2,105",,,,,,
山水居,南投排名第 446 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d4298854-Reviews-Sunwater_B_B-Yuchi_Nantou.html,23.848480224609375,120.932373046875,"NT$1,617",魚池鄉日月潭伊達邵光華街1號,3.0,南投,魚池,"NT$1,791 - NT$5,090",,,,"家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳",
水中天民宿,南投排名第 447 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d12963796-Reviews-Sky_Water-Puli_Nantou.html,23.96092987060547,121.00025177001953,"NT$1,212",埔里鎮鯉魚路28-16號,2.5,南投,埔里,"NT$1,383 - NT$4,022",,,,,,
馬拉巴里客棧,南投排名第 448 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7230659-Reviews-Malabary_Homestay-Puli_Nantou.html,23.970949172973633,120.97236633300781,"NT$1,371",埔里鎮中華路238號,2.5,南投,埔里,"NT$1,571 - NT$2,545",,,,,,
梅庭民宿,南投排名第 449 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806888-d12977045-Reviews-Meiting_B_B-Shuili_Nantou.html,23.834339141845703,120.8647689819336,"NT$1,939",車埕村4鄰民權巷72-1號,3.5,南投,水里,"NT$2,231 - NT$3,205",,,,,,"NT$1,939"
日月花嫁渡假屋 ,南投排名第 450 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247069-Reviews-Sun_Moon_Flower_Homestay-Yuchi_Nantou.html,23.879240036010742,120.94194030761719,"NT$1,199",魚池鄉永川巷24-1號 ,3.0,南投,魚池,"NT$1,383 - NT$4,807",,,,空調設施,餐廳,"NT$1,774"
青蛙ㄚ婆ㄟ家(休閒農場) ,南投排名第 451 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246894-Reviews-Frog_Grandma_s_Home-Puli_Nantou.html,23.943145751953125,120.9374771118164,"NT$2,424",桃米巷11-3號,,南投,埔里,"NT$2,796 - NT$6,001",5.0,13,https://media-cdn.tripadvisor.com/media/photo-s/03/23/73/f5/qingwa-a-po-e-jia.jpg,,提供上網服務的商務中心,
青天山房民宿,南投排名第 452 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d8126466-Reviews-Azureloho_Hostel-Ren_ai_Township_Nantou.html,23.91726303100586,121.0468978881836,,仁愛鄉法治村界山巷6-1號,3.5,南投,仁愛鄉,"NT$4,000 - NT$7,000",5.0,16,https://media-cdn.tripadvisor.com/media/photo-s/08/69/4c/42/caption.jpg,"禁菸客房, 空調設施, 客房服務, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 酒吧/酒廊, 機場接送, 會議室, 禁菸飯店, 無線網路, 公用無線網路, 網際網路, 餐廳, 巴士接駁服務",
南投埔里景上景民宿,南投排名第 453 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246890-Reviews-View_On_View_Bed_And_Breakfast-Puli_Nantou.html,23.945812225341797,120.91510009765625,"NT$2,078",埔里鎮10鄰種瓜路45-3號 ,,南投,埔里,"NT$2,105 - NT$5,373",5.0,10,https://media-cdn.tripadvisor.com/media/photo-s/02/ef/f8/36/jingshangjing.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 公用無線網路, 網際網路, 提供早餐",
英格曼情境會館,南投排名第 454 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d3665856-Reviews-Egmon_Situation_Resort-Ren_ai_Township_Nantou.html,24.069103240966797,121.16719818115234,"NT$2,597",仁愛鄉大同村仁和路227號,,南投,仁愛鄉,"NT$2,577 - NT$6,284",4.0,12,https://media-cdn.tripadvisor.com/media/photo-s/03/2f/8d/d0/egmon-situation-resort.jpg,,"無線網路, 網際網路, 餐廳",
有水巷渡假民宿 ,南投排名第 455 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247084-Reviews-Youshuixiang_B_B-Yuchi_Nantou.html,23.885129928588867,120.92317199707031,,魚池鄉有水巷28-17號 ,3.0,南投,魚池,"NT$1,790 - NT$3,615",4.5,6,https://media-cdn.tripadvisor.com/media/daodao/photo-s/03/e4/e1/9c/4.jpg,,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",
達芭凱花園民宿,南投排名第 456 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808516-d12260410-Reviews-Tabakai-Xinyi_Township_Nantou.html,23.600393295288086,120.88603973388672,,信義鄉望美村望和巷15之8號,3.0,南投,信義鄉,"NT$2,199 - NT$3,393",5.0,5,https://media-cdn.tripadvisor.com/media/photo-s/11/32/9a/7c/3.jpg,,,
523巷,南投排名第 457 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d12253720-Reviews-Lane_523-Puli_Nantou.html,23.984025955200195,120.97254943847656,,埔里鎮西安路一段523巷27號,3.0,南投,埔里,"NT$1,980 - NT$3,016",5.0,5,https://media-cdn.tripadvisor.com/media/photo-s/17/da/a9/66/lane-523.jpg,,,
達谷蘭溫泉渡假村,南投排名第 458 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808516-d2247165-Reviews-Takulen_Leisure_Hot_Spring_Villa-Xinyi_Township_Nantou.html,23.56585121154785,120.92098999023438,"NT$2,724","信義鄉, 東埔村開高巷110-1號",,南投,信義鄉,"NT$3,142 - NT$3,771",4.0,19,https://media-cdn.tripadvisor.com/media/photo-s/06/da/33/95/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 浴缸, 免費早餐, 餐廳, Spa, 禁菸飯店, 無線網路, 網際網路",
維多利亞山莊英式鄉村渡假木屋,南投排名第 459 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2469945-Reviews-Victoria_Peak_Garden_Suburb-Ren_ai_Township_Nantou.html,24.037206649780273,121.14976501464844,,大同村榮光巷40號,3.5,南投,仁愛鄉,"NT$2,168 - NT$4,399",3.5,15,https://media-cdn.tripadvisor.com/media/photo-s/0d/98/6a/8b/img-20161107-164409-largejpg.jpg,,,
潘朵拉民宿,南投排名第 460 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7308975-Reviews-Pandora_Guest_House-Puli_Nantou.html,23.971040725708008,120.95777130126953,NT$779,埔里鎮大城里大同一巷6號,,南投,埔里,"NT$911 - NT$5,499",4.0,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/cd/b3/84/propertybuilding.jpg,,,
潔坊琳居南洋休閒民宿 ,南投排名第 461 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247108-Reviews-Jaylins_Spahome_Bed_and_Breakfast-Yuchi_Nantou.html,23.899599075317383,120.95274353027344,"NT$1,670",魚池鄉共和村長興巷7-9號,3.0,南投,魚池,"NT$1,728 - NT$3,582",4.0,2,https://media-cdn.tripadvisor.com/media/photo-s/0e/75/6d/e8/caption.jpg,空調設施,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳",
戲綠川民宿,南投排名第 462 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246874-Reviews-Green_River_Eco_Culture_BnB-Puli_Nantou.html,23.951129913330078,120.96170806884766,"NT$2,771",埔里鎮南環路389號 ,3.0,南投,埔里,"NT$3,205 - NT$3,645",3.0,2,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/9a/80/green-river-eco-culture.jpg,,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳, 巴士接駁服務",
東埔帝綸溫泉渡假大飯店,南投排名第 463 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808516-d586875-Reviews-Hotel_Tilun_Dongpu_Spa-Xinyi_Township_Nantou.html,23.561189651489258,120.92700958251953,"NT$2,944",信義鄉東埔村開高巷86號,3.5,南投,信義鄉,"NT$3,362 - NT$5,781",3.0,29,https://media-cdn.tripadvisor.com/media/photo-s/10/a7/08/c9/caption.jpg,"禁菸客房, 家庭房, 有吸菸房, 空調設施, 冰箱","免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 保姆服務, 兒童活動 (適合兒童/家庭), 會議室, Spa, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 餐廳, 禮賓服務, 禁菸飯店",
澤瑚休閒民宿,南投排名第 464 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d11948726-Reviews-Ze_Hu_B_B-Yuchi_Nantou.html,23.865280151367188,120.91120147705078,"NT$3,186",魚池鄉水社村中興路46號,3.0,南投,魚池,"NT$1,980 - NT$4,682",3.0,1,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/17/1f/e0/9f/1867395.jpg,,,
暨大會館,南投排名第 465 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d10435287-Reviews-NCNU_Campus_Inn-Puli_Nantou.html,23.95034408569336,120.92484283447266,,埔里鎮大學路503號,3.0,南投,埔里,"NT$1,697 - NT$2,734",4.5,10,https://media-cdn.tripadvisor.com/media/photo-s/14/49/74/0a/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 游泳池, 免費早餐, 會議室, 禁菸飯店, 公用無線網路, 網際網路",
禾堤民宿,南投排名第 466 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g304160-d2246905-Reviews-Hoti_B_B-Nantou.html,23.9555606842041,120.94107818603516,"NT$1,097",埔里鎮桃米里桃米路13號 ,2.5,南投,南投的客棧和民宿,"NT$1,194 - NT$2,042",4.5,2,https://media-cdn.tripadvisor.com/media/photo-s/08/16/c6/d1/caption.jpg,"空調設施, 瓶裝水, 浴缸/淋浴間, 吹風機","停車, 免費高速上網 (WiFi), 腳踏車租賃, 卡拉 OK, 允許攜帶寵物 (可帶狗/寵物), 巴士接駁服務, 烤肉設施, 禁菸飯店, 無線網路, 網際網路, 共用廚房",
水水春耘民宿,南投排名第 467 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246886-Reviews-Beauty_Spring_Harvest_B_B-Puli_Nantou.html,23.98664093017578,120.9429931640625,"NT$1,732",埔里鎮雙吉路39-9號,3.0,南投,埔里,"NT$1,791 - NT$3,802",4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/02/4b/7c/69/colorful-building-in.jpg,,"無線網路, 公用無線網路, 網際網路",
J. House,南投排名第 468 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d13009870-Reviews-J_House-Puli_Nantou.html,23.958999633789062,120.97467041015625,"NT$1,039",樹人一街243巷1號 9樓之1,3.0,南投,埔里,"NT$1,005 - NT$3,582",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/14/89/d6/79/6.jpg,,,
籃城書房,南投排名第 469 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7253504-Reviews-REST_Book_and_Bed-Puli_Nantou.html,23.981578826904297,120.95592498779297,"NT$1,212",埔里鎮籃城5巷4號,2.5,南投,埔里,"NT$1,383 - NT$4,839",4.5,2,https://media-cdn.tripadvisor.com/media/photo-s/11/3a/ea/40/rest-book-and-bed.jpg,"禁菸客房, 家庭房","免費停車, 酒吧/酒廊, 餐廳",
風歌小棧民宿,南投排名第 470 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7934144-Reviews-Windysong_Home_Stay-Puli_Nantou.html,23.982969284057617,120.98925018310547,,埔里鎮內埔路27號,3.5,南投,埔里,,,,,,,
東埔勝華溫泉飯店,南投排名第 471 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808516-d7624031-Reviews-Sheng_Hwa_Hotel-Xinyi_Township_Nantou.html,23.562599182128906,120.92938995361328,"NT$1,803",信義鄉東埔村開高巷60號,,南投,信義鄉,"NT$2,105 - NT$6,190",4.0,6,https://media-cdn.tripadvisor.com/media/photo-s/0e/d1/3a/79/dsc-0995-largejpg.jpg,,,
埔里夢想家民宿,南投排名第 472 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d6217813-Reviews-Puli_Dream_House_B_B-Puli_Nantou.html,23.972110748291016,120.95287322998047,"NT$1,143",埔里鎮大城路152號,2.5,南投,埔里,"NT$1,320 - NT$2,922",4.5,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/18/99/39/f9/facadeentrance.jpg,家庭房,餐廳,
Here Hostel Puli,南投排名第 473 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d12157850-Reviews-Here_Hostel_Puli-Puli_Nantou.html,23.960851669311523,120.96114349365234,NT$952,南投縣埔里鎮英六街2號,2.0,南投,埔里,"NT$911 - NT$1,508",4.5,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/c9/43/56/2053653.jpg,,,
幸福小鎮喵喵森林溫泉民宿,南投排名第 474 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247260-Reviews-Xingfu_Xiaozhen_B_B-Ren_ai_Township_Nantou.html,24.0240421295166,121.1639633178711,"NT$1,238",仁愛鄉虎門巷100號,,南投,仁愛鄉,"NT$1,288 - NT$4,807",4.0,6,https://media-cdn.tripadvisor.com/media/photo-s/02/ea/11/cd/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 小廚房, 微波爐, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 禁菸飯店, 網際網路",
稻湘村渡假民宿 ,南投排名第 475 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246903-Reviews-Dao_Xiang_Village_B_B-Puli_Nantou.html,23.940269470214844,120.93975830078125,"NT$1,732",埔里鎮桃米巷9-3號 ,3.5,南投,埔里,"NT$1,980 - NT$3,896",4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/07/f9/de/6f/caption.jpg,,,
松景農莊,南投排名第 476 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246860-Reviews-PINE_Leisure_Farm-Puli_Nantou.html,23.982059478759766,120.9841079711914,"NT$1,472",埔里鎮大湳路111號 ,3.5,南投,埔里,"NT$1,697 - NT$2,011",4.0,1,https://media-cdn.tripadvisor.com/media/photo-s/09/df/7a/38/photo0jpg.jpg,,,
麗屋和風渡假會館,南投排名第 477 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7686891-Reviews-Beaut_House-Puli_Nantou.html,23.952070236206055,120.95455932617188,"NT$1,034",埔里鎮溪南里珠生路78巷38號,3.5,南投,埔里,"NT$1,194 - NT$2,451",4.0,2,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
華秝茶油渡假山莊,南投排名第 478 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d10719652-Reviews-Hua_Li_Hotel-Puli_Nantou.html,23.977760314941406,120.95677185058594,"NT$1,732",大同街52號,2.5,南投,埔里,"NT$1,980 - NT$3,331",3.0,1,https://media-cdn.tripadvisor.com/media/photo-s/14/6a/b3/a5/dsc-6777-largejpg.jpg,,,
自在居旅棧民宿,南投排名第 479 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d13416819-Reviews-Feel_Free_Homestay-Puli_Nantou.html,23.96194076538086,120.96942138671875,"NT$1,391",埔里鎮南昌街280號,3.0,南投,埔里,"NT$1,194 - NT$4,022",4.0,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/ca/a4/21/onsite.jpg,,,
若瑟桃米民宿 ,南投排名第 480 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246899-Reviews-Tao_Mi_Guestroom-Puli_Nantou.html,23.943199157714844,120.9268569946289,,桃米巷59號,3.0,南投,埔里,,,,,,空調設施,
潭暉時尚風華旅店,南投排名第 481 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2313676-Reviews-Tan_Hui_Hotel-Yuchi_Nantou.html,23.865089416503906,120.91156005859375,"NT$1,039",名勝街12號,3.0,南投,魚池,"NT$1,068 - NT$3,142",3.0,40,https://media-cdn.tripadvisor.com/media/photo-s/03/23/7b/1f/tan-hui-hotel-b.jpg,空調設施,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供上網服務的商務中心, 禁菸飯店","NT$1,039"
松鶴園大飯店,南投排名第 482 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d8311399-Reviews-Song_He_Homestay-Yuchi_Nantou.html,23.86638069152832,120.91339111328125,"NT$1,741",魚池鄉(日月潭)水社村中山路137號,3.0,南投,魚池,"NT$1,791 - NT$4,085",3.0,5,https://media-cdn.tripadvisor.com/media/photo-s/0c/61/ed/38/caption.jpg,,,
日月潭‧日月桐舞民宿,南投排名第 483 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d12439177-Reviews-Tung_Flowers-Yuchi_Nantou.html,23.896699905395508,120.91426086425781,"NT$3,043",魚池鄉中明村文正巷36-20號,3.0,南投,魚池,"NT$3,488 - NT$6,787",,,,,,
野江花民宿,南投排名第 484 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7660455-Reviews-YeJiangHua_B_B-Yuchi_Nantou.html,23.910709381103516,120.9275131225586,"NT$1,039",魚池鄉新城村通文巷9-33號,3.0,南投,魚池,"NT$1,194 - NT$3,613",2.0,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/cf/86/a8/2931118.jpg,,,
娜魯灣渡假套房,南投排名第 485 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d6453391-Reviews-Naluisland_House-Yuchi_Nantou.html,23.847549438476562,120.9326400756836,NT$617,魚池鄉日月村中正路272號,3.5,南投,魚池,"NT$691 - NT$1,665",1.5,5,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
埔里V.V House,南投排名第 486 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d4981770-Reviews-V_V_House-Puli_Nantou.html,23.972639083862305,120.9770736694336,"NT$10,051",埔里鎮明德北路25號,3.5,南投,埔里,"NT$10,872 - NT$18,036",,,,"套房, 客房服務, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 巴士接駁服務, 無線網路, 網際網路, 餐廳","NT$10,051"
黑爵士民宿,南投排名第 487 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d12257766-Reviews-BlackJazz_Inn-Puli_Nantou.html,23.939220428466797,120.9265365600586,"NT$1,818",桃米路6號,3.5,南投,埔里,"NT$1,791 - NT$4,210",,,,,,
