hotel_name,comment_title,comment_date,date_of_stay,userName,user_profile,rating,recommend_count,country,userId
台北王朝大酒店,帶父母入住,2018年12月,住宿日期： 2018年12月,tutu不能吃,https://www.tripadvisor.com.tw/Profile/tutu0912,5.0,,台灣大安,
台北王朝大酒店,幫友慶生，差強人意,2018年12月,住宿日期： 2018年12月,黃x慈e,https://www.tripadvisor.com.tw/Profile/Meander809984,1.0,,Taipei,
台北王朝大酒店,Cp值不錯,2018年12月,住宿日期： 2018年8月,Jason,https://www.tripadvisor.com.tw/Profile/Jason77913,5.0,,,
台北王朝大酒店,交通便利、服務親切,2018年12月,住宿日期： 2018年11月,seanduncan71,https://www.tripadvisor.com.tw/Profile/seanduncan71,5.0,,台灣台南,
台北王朝大酒店,雅緻大方地點好,2018年11月,住宿日期： 2018年11月,Davidgreat,https://www.tripadvisor.com.tw/Profile/Davidgreat,5.0,1,九龍,
台北王朝大酒店,平價不錯 客房 健身中心,2018年11月,住宿日期： 2018年11月,cody hua,https://www.tripadvisor.com.tw/Profile/jimadamson,5.0,,,
台北王朝大酒店,位置方便便利好找，接待人員親切~,2018年11月,住宿日期： 2018年11月,Curiosity65455865439,https://www.tripadvisor.com.tw/Profile/Curiosity65455865439,5.0,,,
台北王朝大酒店,行政樓層提供超級棒的服務,2018年11月,住宿日期： 2018年11月,Chris Traveller,https://www.tripadvisor.com.tw/Profile/ThetriploverChris,5.0,,,
台北王朝大酒店,陽光自助餐,2018年11月,,阿梨 蕭,https://www.tripadvisor.com.tw/Profile/_P6065QE,5.0,,,
台北王朝大酒店,Sunny buffet,2018年11月,住宿日期： 2018年11月,Dreamer20038367540,https://www.tripadvisor.com.tw/Profile/Dreamer20038367540,4.0,,,
台北王朝大酒店,Sunny buffet,2018年11月,住宿日期： 2018年11月,柔柔 張,https://www.tripadvisor.com.tw/Profile/Nomad535498,4.0,,,
台北王朝大酒店,Sunny buffet,2018年11月,住宿日期： 2018年11月,雅雅 張,https://www.tripadvisor.com.tw/Profile/Adventure410838,4.0,1,,
台北王朝大酒店,Sunny buffet,2018年11月,住宿日期： 2018年11月,Connector31872244950,https://www.tripadvisor.com.tw/Profile/Connector31872244950,5.0,,,
台北王朝大酒店,Sunny buffet,2018年11月,住宿日期： 2018年11月,Guide63706090333,https://www.tripadvisor.com.tw/Profile/Guide63706090333,5.0,,,
台北王朝大酒店,sunny buffet,2018年11月,住宿日期： 2018年11月,Heidi T,https://www.tripadvisor.com.tw/Profile/heidit474,5.0,,Taipei,
台北王朝大酒店,Sunny cafe ,2018年11月,住宿日期： 2018年11月,蔡琳與,https://www.tripadvisor.com.tw/Profile/cosay,3.0,4,,
台北王朝大酒店,Sunny buffet,2018年11月,住宿日期： 2018年11月,Passport26008115114,https://www.tripadvisor.com.tw/Profile/Passport26008115114,5.0,,,
台北王朝大酒店,環境普通,2018年11月,住宿日期： 2018年10月,CCHsieh0426,https://www.tripadvisor.com.tw/Profile/CCHsieh0426,2.0,21,台灣台北,
台北王朝大酒店,SUNNY BUFFET,2018年10月,住宿日期： 2018年10月,Yu-yin C,https://www.tripadvisor.com.tw/Profile/Adventure389284,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Navigator829601,https://www.tripadvisor.com.tw/Profile/Navigator829601,5.0,,,
台北王朝大酒店,Sunny Buffet,2018年10月,住宿日期： 2018年10月,Bella_Jing,https://www.tripadvisor.com.tw/Profile/Bella_Jing,5.0,1,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Excursion829361,https://www.tripadvisor.com.tw/Profile/Excursion829361,5.0,,,
台北王朝大酒店,飯店服務,2018年10月,住宿日期： 2018年10月,petlion,https://www.tripadvisor.com.tw/Profile/petlion,5.0,,,
台北王朝大酒店,具有戶外露天泳池的飯店,2018年10月,住宿日期： 2018年9月,Navigator829174,https://www.tripadvisor.com.tw/Profile/Navigator829174,4.0,,,
台北王朝大酒店,"服務員態度親切並有服務熱忱,周邊擁有便利的生活機能",2018年10月,住宿日期： 2018年10月,Odyssey828964,https://www.tripadvisor.com.tw/Profile/Odyssey828964,4.0,,,
台北王朝大酒店,榖保家商參訪,2018年10月,,Compass827860,https://www.tripadvisor.com.tw/Profile/Compass827860,4.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,3dal,https://www.tripadvisor.com.tw/Profile/3dal,5.0,,,
台北王朝大酒店,  Sunny buffet,2018年10月,住宿日期： 2018年10月,Pathfinder826061,https://www.tripadvisor.com.tw/Profile/Pathfinder826061,5.0,1,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Inspire825933,https://www.tripadvisor.com.tw/Profile/Inspire825933,5.0,,,
台北王朝大酒店,超一流的服務態度,2018年10月,住宿日期： 2018年10月,BoardingPass825040,https://www.tripadvisor.com.tw/Profile/BoardingPass825040,5.0,,,
台北王朝大酒店,行政樓層,2018年10月,住宿日期： 2018年9月,琪哥,https://www.tripadvisor.com.tw/Profile/Vacationer815937,5.0,,香港,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Explore824855,https://www.tripadvisor.com.tw/Profile/Explore824855,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Culture824677,https://www.tripadvisor.com.tw/Profile/Culture824677,5.0,,,
台北王朝大酒店,SUNNY BUFFET,2018年10月,住宿日期： 2018年10月,鴨 可,https://www.tripadvisor.com.tw/Profile/Exploration736775,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,承偉 單,https://www.tripadvisor.com.tw/Profile/Safari376414,5.0,,,
台北王朝大酒店,Sunny Buffet壽星優惠划算！,2018年10月,住宿日期： 2018年10月,Doris T,https://www.tripadvisor.com.tw/Profile/DorisT937,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Daydream824714,https://www.tripadvisor.com.tw/Profile/Daydream824714,5.0,,,
台北王朝大酒店,sunny buffet,2018年10月,住宿日期： 2018年10月,Dreamer825261,https://www.tripadvisor.com.tw/Profile/Dreamer825261,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Curiosity824680,https://www.tripadvisor.com.tw/Profile/Curiosity824680,5.0,,,
台北王朝大酒店,Sunnybuffet,2018年10月,住宿日期： 2018年10月,Roam824354,https://www.tripadvisor.com.tw/Profile/Roam824354,4.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Anita C,https://www.tripadvisor.com.tw/Profile/AnitaC3395,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Daydream824357,https://www.tripadvisor.com.tw/Profile/Daydream824357,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,NorthStar824419,https://www.tripadvisor.com.tw/Profile/NorthStar824419,5.0,,,
台北王朝大酒店,Sunny buffet ,2018年10月,住宿日期： 2018年10月,Navigator824520,https://www.tripadvisor.com.tw/Profile/Navigator824520,5.0,,,
台北王朝大酒店,房間衛生差、值班經理不在乎投訴,2018年10月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,1.0,,,
台北王朝大酒店,Sunny Buffet,2018年10月,住宿日期： 2018年10月,nimbus1988,https://www.tripadvisor.com.tw/Profile/nimbus1988,5.0,,新加坡新加坡,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Stay823891,https://www.tripadvisor.com.tw/Profile/Stay823891,5.0,,,
台北王朝大酒店,東西好吃 服務好,2018年10月,住宿日期： 2018年10月,Louise C,https://www.tripadvisor.com.tw/Profile/LightPacker759576,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,BoardingPass823768,https://www.tripadvisor.com.tw/Profile/BoardingPass823768,5.0,,,
台北王朝大酒店,Sunny Buffet,2018年10月,住宿日期： 2018年10月,承文 莊,https://www.tripadvisor.com.tw/Profile/peterchuang,5.0,,台灣台北,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Dream823723,https://www.tripadvisor.com.tw/Profile/Dream823723,5.0,,,
台北王朝大酒店,SUNNY BUFFET,2018年10月,住宿日期： 2018年10月,cathy279,https://www.tripadvisor.com.tw/Profile/cathy279,5.0,,"Taipei, Taipei, Taiwan",
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,573jackj,https://www.tripadvisor.com.tw/Profile/573jackj,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Wei E,https://www.tripadvisor.com.tw/Profile/254weie,5.0,6,Taipei,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,FellowTraveler823463,https://www.tripadvisor.com.tw/Profile/FellowTraveler823463,5.0,,,
台北王朝大酒店,Sunny Buffet,2018年10月,住宿日期： 2018年10月,jenontheair,https://www.tripadvisor.com.tw/Profile/jenontheair,5.0,,台灣台北,
台北王朝大酒店,Sunny buffet ,2018年10月,住宿日期： 2018年10月,Horng C,https://www.tripadvisor.com.tw/Profile/HorngC2,5.0,,台灣新北,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Inspiration822478,https://www.tripadvisor.com.tw/Profile/Inspiration822478,4.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,明鋒 徐,https://www.tripadvisor.com.tw/Profile/Getaway392821,5.0,,,
台北王朝大酒店,Sunny buffet,2018年10月,住宿日期： 2018年10月,Connector822441,https://www.tripadvisor.com.tw/Profile/Connector822441,5.0,,,
台北王朝大酒店,sunny beffet,2018年9月,住宿日期： 2018年9月,Explorer818998,https://www.tripadvisor.com.tw/Profile/Explorer818998,5.0,,,
台北王朝大酒店,Sunnybuffet,2018年9月,住宿日期： 2018年9月,Flyer818438,https://www.tripadvisor.com.tw/Profile/Flyer818438,5.0,,,
台北王朝大酒店,Sunny Buffet,2018年9月,住宿日期： 2018年9月,Happiness817421,https://www.tripadvisor.com.tw/Profile/Happiness817421,5.0,,,
台北王朝大酒店,Sunny Buffet,2018年9月,住宿日期： 2018年9月,Departure817196,https://www.tripadvisor.com.tw/Profile/Departure817196,5.0,,,
台北王朝大酒店,Sunny Buffet,2018年9月,住宿日期： 2018年9月,Footprints817231,https://www.tripadvisor.com.tw/Profile/Footprints817231,4.0,,,
台北王朝大酒店,Sunny Buffet,2018年9月,住宿日期： 2018年9月,吳略士,https://www.tripadvisor.com.tw/Profile/Venture817826,5.0,,,
台北王朝大酒店,Sunny beffet,2018年9月,住宿日期： 2018年9月,714jjl,https://www.tripadvisor.com.tw/Profile/714jjl,5.0,,,
台北王朝大酒店,Sunny buffet,2018年9月,住宿日期： 2018年9月,Guide817183,https://www.tripadvisor.com.tw/Profile/Guide817183,5.0,,,
台北王朝大酒店,SUNNY BUFFET,2018年9月,住宿日期： 2018年9月,cutechan162,https://www.tripadvisor.com.tw/Profile/cutechan162,5.0,,台灣台北,
台北王朝大酒店,Sunny buffet,2018年9月,住宿日期： 2018年9月,FrequentFlier816884,https://www.tripadvisor.com.tw/Profile/FrequentFlier816884,5.0,,,
台北王朝大酒店,這是一家不是新酒店但服務非常好的酒店。,2018年9月,住宿日期： 2018年5月,johnny66585,https://www.tripadvisor.com.tw/Profile/johnny66585,5.0,,台灣新北,
台北王朝大酒店,提供便利的生活機能服務,2018年9月,住宿日期： 2018年7月,j0hn12356,https://www.tripadvisor.com.tw/Profile/j0hn12356,5.0,,台灣台中,
台北王朝大酒店,行政樓層,2018年9月,住宿日期： 2018年9月,小小,https://www.tripadvisor.com.tw/Profile/NorthStar817906,5.0,,台灣台北,
台北王朝大酒店,Sunny buffet,2018年9月,住宿日期： 2018年9月,小媛 彭,https://www.tripadvisor.com.tw/Profile/Storyteller695801,5.0,,,
台北王朝大酒店,Sunny buffet ,2018年9月,住宿日期： 2018年9月,Paradise816617,https://www.tripadvisor.com.tw/Profile/Paradise816617,5.0,,,
台北王朝大酒店,Sunny beffet,2018年9月,住宿日期： 2018年9月,Road816297,https://www.tripadvisor.com.tw/Profile/Road816297,4.0,,,
台北王朝大酒店,Sunny butte,2018年9月,住宿日期： 2018年9月,Vacation816942,https://www.tripadvisor.com.tw/Profile/Vacation816942,3.0,,,
台北王朝大酒店,Sunny buffet ,2018年9月,住宿日期： 2018年9月,Discover816263,https://www.tripadvisor.com.tw/Profile/Discover816263,5.0,,,
台北王朝大酒店,SUNNY BUFFET,2018年9月,住宿日期： 2018年9月,GlobeTrotting816241,https://www.tripadvisor.com.tw/Profile/GlobeTrotting816241,5.0,,,
台北王朝大酒店,玉蘭軒,2018年9月,住宿日期： 2018年9月,Daydream815657,https://www.tripadvisor.com.tw/Profile/Daydream815657,5.0,,,
台北王朝大酒店,玉蘭軒,2018年9月,住宿日期： 2018年9月,Go816981,https://www.tripadvisor.com.tw/Profile/Go816981,5.0,,,
台北王朝大酒店,玉蘭軒,2018年9月,住宿日期： 2018年9月,Curious816702,https://www.tripadvisor.com.tw/Profile/Curious816702,5.0,,,
台北王朝大酒店,麵包店麵包便宜，服務人員很親切,2018年9月,住宿日期： 2018年5月,Pioneer814851,https://www.tripadvisor.com.tw/Profile/Pioneer814851,4.0,,,
台北王朝大酒店,SUNNY CAFE,2018年9月,住宿日期： 2018年9月,LoveTravel815300,https://www.tripadvisor.com.tw/Profile/LoveTravel815300,5.0,,,
台北王朝大酒店,會再次造訪的飯店,2018年9月,住宿日期： 2018年8月,muzicvoc,https://www.tripadvisor.com.tw/Profile/muzicvoc,5.0,,,
台北王朝大酒店,Nice hotel in Taipei,2018年9月,住宿日期： 2018年9月,301dreamer,https://www.tripadvisor.com.tw/Profile/301dreamer,5.0,,台灣台北,
台北王朝大酒店,客房,2018年9月,住宿日期： 2018年9月,Venture814330,https://www.tripadvisor.com.tw/Profile/Venture814330,5.0,,,
台北王朝大酒店,行政樓層餐點 服務,2018年9月,住宿日期： 2018年9月,Ambassador814354,https://www.tripadvisor.com.tw/Profile/Ambassador814354,5.0,,,
台北王朝大酒店,健身中心,2018年9月,住宿日期： 2018年9月,love122354,https://www.tripadvisor.com.tw/Profile/love122354,5.0,,台灣台北,
台北王朝大酒店,Sunny cafe,2018年9月,住宿日期： 2018年9月,DayTrip814114,https://www.tripadvisor.com.tw/Profile/DayTrip814114,5.0,,,
台北王朝大酒店,慶祝生日,2018年9月,住宿日期： 2018年9月,NorthStar814087,https://www.tripadvisor.com.tw/Profile/NorthStar814087,4.0,,,
台北王朝大酒店,吃下午茶,2018年9月,住宿日期： 2018年9月,Road814076,https://www.tripadvisor.com.tw/Profile/Road814076,5.0,,,
台北王朝大酒店,環境很好 氣氛佳 服務良好,2018年9月,住宿日期： 2018年9月,GoPlaces814005,https://www.tripadvisor.com.tw/Profile/GoPlaces814005,5.0,,,
台北王朝大酒店,SUNNYBUFFET,2018年9月,住宿日期： 2018年9月,Passport813771,https://www.tripadvisor.com.tw/Profile/Passport813771,5.0,,,
台北王朝大酒店,Sunny buffet,2018年9月,住宿日期： 2018年9月,世棋 蔡,https://www.tripadvisor.com.tw/Profile/danieltsai1995,5.0,,台灣台北,
台北王朝大酒店,Sunny buffet,2018年9月,住宿日期： 2018年9月,923蔡x恬e,https://www.tripadvisor.com.tw/Profile/DayTrip804532,5.0,,,
台北王朝大酒店,Sunny buffet,2018年9月,住宿日期： 2018年9月,安妮 羅,https://www.tripadvisor.com.tw/Profile/Seaside546810,5.0,,Taipei,
台北王朝大酒店,SunnyBuffet,2018年9月,住宿日期： 2018年9月,Ching Lynn Y,https://www.tripadvisor.com.tw/Profile/ChingLynnY,3.0,1,,
台北王朝大酒店,餐廳,2018年9月,住宿日期： 2018年9月,Honda L,https://www.tripadvisor.com.tw/Profile/HondaL3,4.0,,,
台北王朝大酒店,餐廳慶生,2018年9月,住宿日期： 2018年9月,Cheng Huan M,https://www.tripadvisor.com.tw/Profile/ChengHuanM,5.0,,,
台北王朝大酒店,很棒的住宿體驗,2018年8月,住宿日期： 2018年8月,r590427,https://www.tripadvisor.com.tw/Profile/r590427,5.0,,台灣台中,
台北王朝大酒店,1,2018年8月,住宿日期： 2018年8月,Linda H,https://www.tripadvisor.com.tw/Profile/LindaH4980,5.0,1,,
台北王朝大酒店,住宿體驗很棒,2018年8月,住宿日期： 2018年8月,Lindsay Jones,https://www.tripadvisor.com.tw/Profile/LindsayJoness,5.0,,台灣台北,
台北王朝大酒店,SUNNY BUFFY用餐,2018年8月,住宿日期： 2018年8月,963jingy,https://www.tripadvisor.com.tw/Profile/963jingy,5.0,,,
台北王朝大酒店,Sunny Cafe,2018年8月,住宿日期： 2018年8月,艾妲 杜,https://www.tripadvisor.com.tw/Profile/Cruiser763550,5.0,1,台灣台北,
台北王朝大酒店,地點近且服務優質,2018年8月,住宿日期： 2018年8月,金風 鄭,https://www.tripadvisor.com.tw/Profile/Storyteller799843,5.0,,,
台北王朝大酒店,為顧客設想的飯店,2018年8月,住宿日期： 2018年8月,顏奇敏,https://www.tripadvisor.com.tw/Profile/chiminyen,5.0,51,台灣台北,
台北王朝大酒店,Sunny buffet ,2018年8月,住宿日期： 2018年8月,Benjamin,https://www.tripadvisor.com.tw/Profile/CHEANGK18,5.0,,英國,
台北王朝大酒店,跟家人吃飯,2018年8月,住宿日期： 2018年8月,鎮宇 劉,https://www.tripadvisor.com.tw/Profile/FrequentFlier798353,5.0,,,
台北王朝大酒店,SUNNY BUFFET,2018年8月,住宿日期： 2018年8月,90joyce2018,https://www.tripadvisor.com.tw/Profile/90joyce2018,5.0,,台灣新北,
台北王朝大酒店,朋友聚餐,2018年8月,住宿日期： 2018年8月,欣瑩 林,https://www.tripadvisor.com.tw/Profile/_K7416LE,5.0,,,
台北王朝大酒店,友善服務,2018年8月,住宿日期： 2018年8月,May C,https://www.tripadvisor.com.tw/Profile/MayC1840,5.0,1,,
台北王朝大酒店,很棒,2018年8月,住宿日期： 2018年8月,Zhen-wen L,https://www.tripadvisor.com.tw/Profile/Wander796348,5.0,,,
台北王朝大酒店,讚讚,2018年8月,住宿日期： 2018年8月,啟安 王,https://www.tripadvisor.com.tw/Profile/Adventurer796612,5.0,,,
台北王朝大酒店,酒店環境很好，乾淨衛生。大廳人員很貼心的介紹各種設施，賓至如歸。餐點也很不錯!,2018年7月,住宿日期： 2018年7月,applealephant,https://www.tripadvisor.com.tw/Profile/applealephant,5.0,,,
台北王朝大酒店,服務很好,2018年7月,住宿日期： 2018年7月,cklk11111,https://www.tripadvisor.com.tw/Profile/cklk11111,5.0,1,台灣台北,
台北王朝大酒店,大廳櫃檯人員熱情,2018年7月,住宿日期： 2018年7月,lf10161512,https://www.tripadvisor.com.tw/Profile/lf10161512,5.0,,雲南省,
台北王朝大酒店,感動服務,2018年7月,住宿日期： 2018年7月,秋魚魚,https://www.tripadvisor.com.tw/Profile/TravellerCY45,4.0,,,
台北王朝大酒店,就在捷運和小巨蛋對面，聽演唱會入住超方便,2018年7月,住宿日期： 2018年7月,alicelishihchu,https://www.tripadvisor.com.tw/Profile/alicelishihchu,5.0,,台灣台南,
台北王朝大酒店,HAPPY STAY,2018年7月,住宿日期： 2018年7月,chin m,https://www.tripadvisor.com.tw/Profile/chinm130,4.0,,,
台北王朝大酒店,入住行政樓層很值得,2018年7月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,5.0,,,
台北王朝大酒店,評論,2018年7月,住宿日期： 2018年7月,郁翔 黃,https://www.tripadvisor.com.tw/Profile/Wander792469,5.0,,,
台北王朝大酒店,玉蘭軒慶生,2018年7月,住宿日期： 2018年7月,Megan C,https://www.tripadvisor.com.tw/Profile/MeganC3340,5.0,1,,
台北王朝大酒店,到玉蘭軒與家人慶祝生日,2018年7月,住宿日期： 2018年7月,政杰 陳,https://www.tripadvisor.com.tw/Profile/Dream788957,5.0,,,
台北王朝大酒店,玉蘭軒非常好吃,2018年7月,住宿日期： 2018年7月,口口潘,https://www.tripadvisor.com.tw/Profile/Curious803732,5.0,,,
台北王朝大酒店,玉蘭軒餐廳太棒了！,2018年7月,住宿日期： 2018年7月,慧卿 劉,https://www.tripadvisor.com.tw/Profile/Tourist789585,5.0,,,
台北王朝大酒店,有夠糟的飯店,2018年7月,住宿日期： 2018年7月,torchman23,https://www.tripadvisor.com.tw/Profile/torchman23,1.0,2,台灣台南,
台北王朝大酒店,家庭聚餐,2018年6月,住宿日期： 2018年6月,耀煌 柯,https://www.tripadvisor.com.tw/Profile/Quest750732,5.0,3,,
台北王朝大酒店,服務好,2018年6月,住宿日期： 2018年6月,Joyce C,https://www.tripadvisor.com.tw/Profile/JoyceC3512,5.0,,,
台北王朝大酒店,絕讚的自助餐,2018年6月,住宿日期： 2018年6月,Hsiang L,https://www.tripadvisor.com.tw/Profile/HsiangL44,5.0,,,
台北王朝大酒店,玉蘭軒超好吃,2018年6月,住宿日期： 2018年6月,KenChang1,https://www.tripadvisor.com.tw/Profile/KenChang1,5.0,,台灣台北,
台北王朝大酒店,服務貼心,2018年6月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,4.0,,,
台北王朝大酒店,超級糟糕的飯店,2018年6月,住宿日期： 2018年6月,Kathy Kafka,https://www.tripadvisor.com.tw/Profile/KathyKafka,1.0,,,
台北王朝大酒店,超好食的自助餐,2018年6月,住宿日期： 2018年6月,Davys F,https://www.tripadvisor.com.tw/Profile/DavysF,5.0,,,
台北王朝大酒店,玉蘭軒超棒,2018年6月,住宿日期： 2018年6月,Emily H,https://www.tripadvisor.com.tw/Profile/EmilyH4543,5.0,,,
台北王朝大酒店,超值商業午餐,2018年6月,住宿日期： 2018年5月,yorkshen,https://www.tripadvisor.com.tw/Profile/yorkshen,5.0,3,台灣新北,
台北王朝大酒店,餐與聖誕餐會,2018年6月,住宿日期： 2017年12月,台灣阿祥,https://www.tripadvisor.com.tw/Profile/dkny0731,4.0,22,,
台北王朝大酒店,小巨蛋，ikea就在附近,2018年6月,住宿日期： 2018年6月,Andy Y,https://www.tripadvisor.com.tw/Profile/AndyY984,4.0,2,香港,
台北王朝大酒店,12樓經理管理專業,2018年6月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,4.0,,,
台北王朝大酒店,朋友聚會,2018年6月,住宿日期： 2018年6月,祐 子,https://www.tripadvisor.com.tw/Profile/Curiosity782275,5.0,,,
台北王朝大酒店,同學聚餐,2018年6月,住宿日期： 2018年6月,桓霆 林,https://www.tripadvisor.com.tw/Profile/Footprints782292,5.0,,,
台北王朝大酒店,SUNNY BUFFET 自助餐聚會,2018年6月,住宿日期： 2018年6月,qwe98147pig,https://www.tripadvisor.com.tw/Profile/qwe98147pig,5.0,,台灣台北,
台北王朝大酒店,Sunny buffet,2018年6月,住宿日期： 2018年6月,恩銘 梁,https://www.tripadvisor.com.tw/Profile/Flyer782340,4.0,,,
台北王朝大酒店,中庭自助餐百匯,2018年6月,住宿日期： 2018年5月,林采潔,https://www.tripadvisor.com.tw/Profile/Voyage806785,3.0,,Taipei,
台北王朝大酒店,慶祝生日,2018年6月,住宿日期： 2018年6月,欣綺 鄭,https://www.tripadvisor.com.tw/Profile/Inspire781055,3.0,,,
台北王朝大酒店,自助餐點好吃,2018年6月,住宿日期： 2018年6月,玲 吳,https://www.tripadvisor.com.tw/Profile/Wanderer782168,4.0,,,
台北王朝大酒店,王朝酒店小感,2018年6月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,5.0,,,
台北王朝大酒店,服務很好！,2018年6月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,5.0,,,
台北王朝大酒店,位置絕佳，飯店寬敞舒適,2018年6月,住宿日期： 2018年6月,哈哈哈,https://www.tripadvisor.com.tw/Profile/ppp5718,4.0,93,台灣桃園,
台北王朝大酒店,地點近小巨蛋，聽演唱會入住比較方便,2018年6月,住宿日期： 2018年3月,stephanietsc,https://www.tripadvisor.com.tw/Profile/stephanietsc,4.0,1,香港,
台北王朝大酒店,服務很好，值得推薦,2018年6月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,4.0,,,
台北王朝大酒店,方便舒服的飯店,2018年5月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,5.0,,,
台北王朝大酒店,交通方便！服務親切,2018年5月,,SCTL,https://www.tripadvisor.com.tw/Profile/SCTL,5.0,1,台灣台北,
台北王朝大酒店,Comfortable stay!!!,2018年5月,住宿日期： 2018年5月,1545230684,https://www.tripadvisor.com.tw/Profile/1545230684,5.0,,上海地區上海,
台北王朝大酒店,聚餐,2018年5月,住宿日期： 2018年5月,柳 涓,https://www.tripadvisor.com.tw/Profile/Cosmopolitan776145,5.0,,,
台北王朝大酒店,Sunny buffet ,2018年5月,住宿日期： 2018年5月,茲涵 游,https://www.tripadvisor.com.tw/Profile/Explore749844,5.0,,,
台北王朝大酒店,Sunny buffet ,2018年5月,住宿日期： 2018年5月,台妹 辣,https://www.tripadvisor.com.tw/Profile/Safari776258,5.0,,,
台北王朝大酒店,與文岑的約會,2018年5月,住宿日期： 2018年5月,Yen-Cheng L,https://www.tripadvisor.com.tw/Profile/Wanderer752771,5.0,,,
台北王朝大酒店,與彥承約會,2018年5月,住宿日期： 2018年5月,文岑 游,https://www.tripadvisor.com.tw/Profile/Adventurer776552,5.0,,,
台北王朝大酒店,來此地嘗鮮,2018年5月,住宿日期： 2018年5月,FarAway749937,https://www.tripadvisor.com.tw/Profile/FarAway749937,5.0,,,
台北王朝大酒店,生日趴,2018年5月,住宿日期： 2018年5月,Kevin W,https://www.tripadvisor.com.tw/Profile/KevinW5912,5.0,4,台灣台北,
台北王朝大酒店,台北王朝大酒店之Sunny Buffet下午茶：不過不失但缺少亮點，推薦「蘿蔔糕」、「蒸肉圓」與「維吉尼亞火腿」。,2018年5月,住宿日期： 2018年5月,伊萊在台灣,https://www.tripadvisor.com.tw/Profile/elilitaiwan,5.0,23,台灣台北,
台北王朝大酒店,生日慶生,2018年4月,住宿日期： 2018年4月,O4955YRbeckyc,https://www.tripadvisor.com.tw/Profile/O4955YRbeckyc,4.0,,,
台北王朝大酒店,可變情況,2018年4月,,jeffmunce,https://www.tripadvisor.com.tw/Profile/jeffmunce,3.0,62,,
台北王朝大酒店,Buffet用餐,2018年4月,住宿日期： 2018年4月,Twk Twk R,https://www.tripadvisor.com.tw/Profile/TwkTwkR,4.0,,,
台北王朝大酒店,Sunny buffet,2018年4月,住宿日期： 2018年4月,Betty C,https://www.tripadvisor.com.tw/Profile/bettyc324,3.0,,,
台北王朝大酒店,王朝大酒店buffet用餐,2018年4月,住宿日期： 2018年4月,Pinkiy Y,https://www.tripadvisor.com.tw/Profile/PinkiyY,5.0,,,
台北王朝大酒店,2018年有壽星優惠2人同行1人免費，每人708元,2018年3月,住宿日期： 2018年4月,紘宇 周,https://www.tripadvisor.com.tw/Profile/Trek764047,5.0,2,,
台北王朝大酒店,Sunny Buffet,2018年3月,住宿日期： 2018年3月,Spencer L,https://www.tripadvisor.com.tw/Profile/SpencerL317,5.0,,,
台北王朝大酒店,王朝大酒店-Sunny Buffet,2018年3月,住宿日期： 2018年3月,芷昀李2018,https://www.tripadvisor.com.tw/Profile/Seaside803604,5.0,,,
台北王朝大酒店,Sunny buffet,2018年3月,住宿日期： 2018年3月,Hsiang-Sen C,https://www.tripadvisor.com.tw/Profile/Wanderer764885,4.0,,,
台北王朝大酒店,僻靜會,2018年3月,住宿日期： 2018年3月,宜彤歐,https://www.tripadvisor.com.tw/Profile/Maps810204,4.0,2,,
台北王朝大酒店,超級棒的自助餐,2018年3月,住宿日期： 2018年3月,靜怡 蘇,https://www.tripadvisor.com.tw/Profile/A9705OQ_,5.0,,,
