username,profile_uri,comment_date,hotel_name,UID
 masonhung香港459, ,,金來商旅 (中正區) Royal Biz Taipei,UID_6E63376689EDDBA3DED338CD72FF94FD-SRC_641572224
 Samwise4256, ,,金來商旅 (中正區) Royal Biz Taipei,UID_15D757C9D8A37595B9979CA3A2F518E1-SRC_594878011
 jodow20191, ,住宿日期： 2019年7月,北門臥客青年旅舍 (大同) We Come Hostel,UID_11914DA2DA095DC5712742E7D3DB089E-SRC_692215056
 Road278240515321, ,,北門臥客青年旅舍 (大同) We Come Hostel,UID_A49BE24BC990FFC7BE2B5817EC2FA72B-SRC_690153990
 Raysing1845香港3, ,住宿日期： 2019年6月,北門臥客青年旅舍 (大同) We Come Hostel,UID_16F256A26066AD456B610D1BE22ED0FE-SRC_681779225
 Quest03370225473台灣三民1, ,住宿日期： 2019年6月,北門臥客青年旅舍 (大同) We Come Hostel,UID_D002C8A588671F624060EB2E4A569D83-SRC_680362895
 Quest45797388397台灣桃園區1, ,住宿日期： 2019年5月,北門臥客青年旅舍 (大同) We Come Hostel,UID_F012FC7D692C459D3F38554BD4C74AAD-SRC_676444643
 Hannah H1, ,,"紅米青年旅館 (大同) Homey Hostel, Taipei Main Station",UID_6F29B44C655C38D83C046162CC5F2D25-SRC_695841946
 karmakim9091, ,,"紅米青年旅館 (大同) Homey Hostel, Taipei Main Station",UID_3019B8032311BB6A39E495FC1DE1C4AA-SRC_690158467
 Gary C1, ,,"紅米青年旅館 (大同) Homey Hostel, Taipei Main Station",UID_A788EAAF3CD88FB6C12186CC1AA391C1-SRC_685968019
 Chaunna H紐約州紐約市1, ,,"紅米青年旅館 (大同) Homey Hostel, Taipei Main Station",UID_7AA12BEC31200F251FEE7940316CAF11-SRC_673774829
 Sightsee809742185, ,住宿日期： 2019年4月,"紅米青年旅館 (大同) Homey Hostel, Taipei Main Station",UID_F8AC81D21B92925DDCDDD06A6D9BE103-SRC_666200243
 alga_annie3, ,住宿日期： 2019年5月,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_8736D47AFAC88AD8CABA740A0B542776-SRC_675732711
 Aneeka A英國格拉斯哥135, ,,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_D0783D88506CBE0F64C8A397285B7DC6-SRC_677342365
 Maria M72, ,,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_B8C34147CF1AD01AF0644107EAEA1DB7-SRC_656969164
 Patrwan台灣苓雅10358, ,住宿日期： 2018年10月,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_496047B9DD129345BBC4711315D06323-SRC_641182913
 designbyjun台灣台北26632, ,住宿日期： 2018年9月,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_BFBEF5017F2704343BE4FAAFBDDD2459-SRC_634946602
WaiWai,https://www.tripadvisor.com.tw/Profile/wcma0116,8月12日,捷絲旅台北西門館 (中正區)Just Sleep Ximending, 
Wayne.W,https://www.tripadvisor.com.tw/Profile/wayne0321,8月1日,捷絲旅台北西門館 (中正區)Just Sleep Ximending, 
Eric,https://www.tripadvisor.com.tw/Profile/yilin0812,2019年7月,捷絲旅台北西門館 (中正區)Just Sleep Ximending, 
tina88543,https://www.tripadvisor.com.tw/Profile/tina88543,2019年7月,捷絲旅台北西門館 (中正區)Just Sleep Ximending, 
Simon,https://www.tripadvisor.com.tw/Profile/Simon127879,2019年7月,捷絲旅台北西門館 (中正區)Just Sleep Ximending, 
 touchdownjj上海地區32183, ,,寒舍艾美酒店 (信義區) Le Meridien Taipei,UID_ACBADC871BC4EFCF634B07C58941F2E9-SRC_686705784
 musclear台灣新北203, ,住宿日期： 2019年6月,寒舍艾美酒店 (信義區) Le Meridien Taipei,UID_E696DCACDD03526952BC5C14FECF71B5-SRC_681096270
 cdnabroad加拿大卡加立71159, ,,寒舍艾美酒店 (信義區) Le Meridien Taipei,UID_1F2D91DEC4D2BA6FD6340B9853CD6FFD-SRC_684478051
 Zong nan K81, ,住宿日期： 2019年2月,寒舍艾美酒店 (信義區) Le Meridien Taipei,UID_AD063BC1812A585A92A3D4CB7C806ED3-SRC_672249063
 BPTaipei台灣台北9112, ,,寒舍艾美酒店 (信義區) Le Meridien Taipei,UID_9955A0DAC12647947AEDE51BA3D98473-SRC_674148025
Saikiran9,https://www.tripadvisor.com.tw/Profile/Saikiran9,2019年5月,金來商旅 (中正區)Royal Biz Taipei, 
bwh1000,https://www.tripadvisor.com.tw/Profile/bwh1000,2019年3月,金來商旅 (中正區)Royal Biz Taipei, 
stomach1,https://www.tripadvisor.com.tw/Profile/stomach1,2018年12月,金來商旅 (中正區)Royal Biz Taipei, 
masonhung,https://www.tripadvisor.com.tw/Profile/masonhung,2018年12月,金來商旅 (中正區)Royal Biz Taipei, 
Samwise4,https://www.tripadvisor.com.tw/Profile/Samwise4,2018年6月,金來商旅 (中正區)Royal Biz Taipei, 
 manuelbrandt2, ,,杜萊根國際青年旅舍 (松山) Sleepy Dragon Hostel,UID_BD111247C2D8FB2BAF6F5E442FBCD955-SRC_661076725
 Jo V73, ,,杜萊根國際青年旅舍 (松山) Sleepy Dragon Hostel,UID_B39CB78E6FBC5CAEA8B9E337183A9AB1-SRC_656290597
 雨 冰1, ,住宿日期： 2018年11月,杜萊根國際青年旅舍 (松山) Sleepy Dragon Hostel,UID_779CFD19ADCBB45CC885A1B94C24B0F9-SRC_632690731
 Marc E1, ,,杜萊根國際青年旅舍 (松山) Sleepy Dragon Hostel,UID_05411D7E40C3233E4422F6FE279EC9D0-SRC_625938157
 TwirlR1, ,住宿日期： 2018年7月,杜萊根國際青年旅舍 (松山) Sleepy Dragon Hostel,UID_1DB2DFF8B91BB2AE5E208EFC9F793368-SRC_602572509
Worldtravel-Derek,https://www.tripadvisor.com.tw/Profile/Worldtravel-Derek,2019年7月,亞都麗緻大飯店 (中山區)The Landis Taipei, 
Garfieldnk,https://www.tripadvisor.com.tw/Profile/Garfieldnk,2019年6月,亞都麗緻大飯店 (中山區)The Landis Taipei, 
Allen L,https://www.tripadvisor.com.tw/Profile/Allen_to_Shanghai,2019年6月,亞都麗緻大飯店 (中山區)The Landis Taipei, 
佩敏 陳,https://www.tripadvisor.com.tw/Profile/Explore774855,2019年6月,亞都麗緻大飯店 (中山區)The Landis Taipei, 
商務飯店卻網路龜速,https://www.tripadvisor.com.tw/Profile/Stay806018,2019年5月,亞都麗緻大飯店 (中山區)The Landis Taipei, 
 alga_annie3, ,住宿日期： 2019年5月,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_8736D47AFAC88AD8CABA740A0B542776-SRC_675732711
 Aneeka A英國格拉斯哥135, ,,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_D0783D88506CBE0F64C8A397285B7DC6-SRC_677342365
 Maria M72, ,,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_B8C34147CF1AD01AF0644107EAEA1DB7-SRC_656969164
 Patrwan台灣苓雅10358, ,住宿日期： 2018年10月,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_496047B9DD129345BBC4711315D06323-SRC_641182913
 designbyjun台灣台北26632, ,住宿日期： 2018年9月,台北發現青年旅舍 (中山區) Taipei Discover Hostel,UID_BFBEF5017F2704343BE4FAAFBDDD2459-SRC_634946602
 Roam59135771, ,,伸適商旅 (中山區) Hotel Sense,UID_18389D5284F6D1BA01F2C5085DF8F58C-SRC_687878186
 YoL292493, ,住宿日期： 2019年5月,伸適商旅 (中山區) Hotel Sense,UID_3877A95E6CA2A38722B949F7AE3A8D55-SRC_676347377
 109mkeTaipei5, ,住宿日期： 2019年4月,伸適商旅 (中山區) Hotel Sense,UID_E1677DB20DD58B26DDCB231E2295BDFF-SRC_673481361
 chi2md菲律賓馬尼拉264, ,,伸適商旅 (中山區) Hotel Sense,UID_BB28EEEAB56BD87750B4D8519EC5AE08-SRC_647560437
 Alex3004Shanghai243128, ,,伸適商旅 (中山區) Hotel Sense,UID_377E0FB056C61D3762359479CB635861-SRC_593501096
 Doreen L香港1, ,住宿日期： 2019年8月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_5A900965AFD5DDFA31164954581554BE-SRC_696939065
 YAUTAU1, ,住宿日期： 2019年7月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_D4F3D44A6D75C597A2D1E60C0B3FB931-SRC_695329227
 jessencac上海地區上海1, ,,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_4AF13E637EDC6C22865DDA54EE6C628F-SRC_695083192
 Satoshi C台灣台南135, ,住宿日期： 2019年7月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_F9F6A222EDC07650193AEA3E5D322DB7-SRC_693425350
 VenzoTony1, ,住宿日期： 2019年7月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_88251CCA5D75FD051E44751B907977B9-SRC_691273245
Ruby,https://www.tripadvisor.com.tw/Profile/5076,8月9日,好得文旅 (中山區)Chill Roof Hotel, 
Moyo,https://www.tripadvisor.com.tw/Profile/Moyolin,2019年7月,好得文旅 (中山區)Chill Roof Hotel, 
Hsuan,https://www.tripadvisor.com.tw/Profile/Hsuan_la,2019年6月,好得文旅 (中山區)Chill Roof Hotel, 
豬豬豬,https://www.tripadvisor.com.tw/Profile/Wpigping,2019年6月,好得文旅 (中山區)Chill Roof Hotel, 
Baby,https://www.tripadvisor.com.tw/Profile/Poi2618210,2019年6月,好得文旅 (中山區)Chill Roof Hotel, 
" benkit0412Hong Kong, China4815", ,住宿日期： 2018年12月,西門航棧商旅 (萬華) Ximen - Airline Hotel,UID_716A1F396F47DC2E560D2C6F3A7A45B6-SRC_637136486
 8119新加坡新加坡3713, ,,西門航棧商旅 (萬華) Ximen - Airline Hotel,UID_F9467346B0A4E8D8F644BF62EA8A9E34-SRC_694643270
 Carol12102012新加坡新加坡107, ,,西門航棧商旅 (萬華) Ximen - Airline Hotel,UID_733EE6B97D293C77794962BB02E3180F-SRC_617278629
 obs945台灣台中10745, ,住宿日期： 2018年7月,西門航棧商旅 (萬華) Ximen - Airline Hotel,UID_AA01A8CB9E7459F7AB4303829B9A7B1F-SRC_611271216
 222flym175, ,住宿日期： 2018年1月,西門航棧商旅 (萬華) Ximen - Airline Hotel,UID_71B6D2DF90A30A022F9B0EBC983E3741-SRC_600627962
 hey123641南韓首爾2, ,,八隻大象青年之家 (中正區) Eight Elephants & Dreaming Dragon Hostel,UID_5F63C556F5B3759B50E7A6A2FC14AD6B-SRC_626095525
 kaitleen15德國柏林1, ,,八隻大象青年之家 (中正區) Eight Elephants & Dreaming Dragon Hostel,UID_1141FF9EE00334C86867D79051D70FB3-SRC_644286960
" AdrajsingaporeSingapore, null, Singapore1317", ,,八隻大象青年之家 (中正區) Eight Elephants & Dreaming Dragon Hostel,UID_4D83C61B47819C6B76854C45291163B9-SRC_525702660
 William F1, ,,八隻大象青年之家 (中正區) Eight Elephants & Dreaming Dragon Hostel,UID_5B189EDF62728D37B807F0215EAE5096-SRC_639161922
 Traveler816438台灣臺東市41, ,住宿日期： 2016年4月,八隻大象青年之家 (中正區) Eight Elephants & Dreaming Dragon Hostel,UID_013AE0DF72B2955AB4B159A38E3CB1C8-SRC_464624376
 ShinChong台灣台北5339, ,住宿日期： 2019年8月,台北國泰萬怡酒店 (中山區) Courtyard by Marriott Taipei Downtown,UID_49679B4596CB39D0F0F3B0E90B617202-SRC_697977718
 kevin930043台灣台北3, ,住宿日期： 2019年8月,台北國泰萬怡酒店 (中山區) Courtyard by Marriott Taipei Downtown,UID_5EB8A96246BEFAFA15309DCCEEBEA8E3-SRC_696545828
 ijames97台灣台北12538, ,住宿日期： 2019年7月,台北國泰萬怡酒店 (中山區) Courtyard by Marriott Taipei Downtown,UID_5C454B3E3154A8FB93AE436F2EFCAC00-SRC_694297752
 L11i台灣高雄1287, ,住宿日期： 2019年7月,台北國泰萬怡酒店 (中山區) Courtyard by Marriott Taipei Downtown,UID_12047AEFAC625FDA95DB13C3FC686039-SRC_689661846
 ChengHanLinTaipei11859, ,住宿日期： 2019年7月,台北國泰萬怡酒店 (中山區) Courtyard by Marriott Taipei Downtown,UID_8852947593AB2382F76B8EC7A058305B-SRC_689449006
shiba,https://www.tripadvisor.com.tw/Profile/shibaraven,8月12日,金普頓大安酒店Kimpton Da An Hotel, 
wts234,https://www.tripadvisor.com.tw/Profile/wts234,8月11日,金普頓大安酒店Kimpton Da An Hotel, 
blind123,https://www.tripadvisor.com.tw/Profile/blind123,2019年7月,金普頓大安酒店Kimpton Da An Hotel, 
F.S.Taipei,https://www.tripadvisor.com.tw/Profile/FSTaipei,2019年7月,金普頓大安酒店Kimpton Da An Hotel, 
Dylan19801003,https://www.tripadvisor.com.tw/Profile/Dylan19801003,2019年7月,金普頓大安酒店Kimpton Da An Hotel, 
 JimmyChang01191, ,住宿日期： 2019年8月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_D14717322CE0C8D6ABE497CA77F95854-SRC_694902931
 SheilaS3183台灣台中193, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_FC87FCE5FDCC518642DBC9B080486D5B-SRC_693950018
 frankHaiso台灣南港1, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_7DEDCF6BD07CC8B9A051777D9364D96D-SRC_690269236
 cumo182台灣台南35, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_F040CC74F8C16B1E03E16F9FCAF9E688-SRC_688284968
 May02210221台灣新北1, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_6F74D4CD466281D50F80B9D1052A7C45-SRC_688107103
 meiyi2019台灣嘉義縣1, ,住宿日期： 2019年7月,台北中山逸林酒店 (中山區) DoubleTree by Hilton Taipei Zhongshan,UID_93E2560CAF03A19ED4E95A45230D3496-SRC_698357774
 EricaW2345335, ,住宿日期： 2019年8月,台北中山逸林酒店 (中山區) DoubleTree by Hilton Taipei Zhongshan,UID_9358A9AF442B091D5FA3A5F760EAA041-SRC_697529530
 lee_jljljl香港7251, ,住宿日期： 2019年8月,台北中山逸林酒店 (中山區) DoubleTree by Hilton Taipei Zhongshan,UID_AD2C2E3800601062B8F25E8B2DE3D9F3-SRC_696745863
 mengkelly台灣台北147, ,住宿日期： 2019年7月,台北中山逸林酒店 (中山區) DoubleTree by Hilton Taipei Zhongshan,UID_CC41C51732774D87C2B7C06EE28B29AC-SRC_693405601
 hoo9291, ,住宿日期： 2019年7月,台北中山逸林酒店 (中山區) DoubleTree by Hilton Taipei Zhongshan,UID_D49314673D3AB7DF5FC236E48DA9A7E8-SRC_693087709
roj1281,https://www.tripadvisor.com.tw/Profile/roj1281,2019年7月,台北凱撒大飯店 (中正區)Caesar Park Taipei, 
ericpkau,https://www.tripadvisor.com.tw/Profile/ericpkau,2019年6月,台北凱撒大飯店 (中正區)Caesar Park Taipei, 
dpm59,https://www.tripadvisor.com.tw/Profile/dpm59,2019年5月,台北凱撒大飯店 (中正區)Caesar Park Taipei, 
489calvint,https://www.tripadvisor.com.tw/Profile/489calvint,2019年5月,台北凱撒大飯店 (中正區)Caesar Park Taipei, 
karin,https://www.tripadvisor.com.tw/Profile/karinkarin703,2019年5月,台北凱撒大飯店 (中正區)Caesar Park Taipei, 
Helen,https://www.tripadvisor.com.tw/Profile/2forme,2019年5月,洛碁大飯店建北館 (中山區)Green World Hotel Jian Pei Suites, 
Daisy D,https://www.tripadvisor.com.tw/Profile/487daisyd,2019年3月,洛碁大飯店建北館 (中山區)Green World Hotel Jian Pei Suites, 
Jo-AnnKYTan,https://www.tripadvisor.com.tw/Profile/Jo-AnnKYTan,2019年1月,洛碁大飯店建北館 (中山區)Green World Hotel Jian Pei Suites, 
Ariel L,https://www.tripadvisor.com.tw/Profile/ArielL1180,2018年11月,洛碁大飯店建北館 (中山區)Green World Hotel Jian Pei Suites, 
Twisty,https://www.tripadvisor.com.tw/Profile/Twisty,2018年10月,洛碁大飯店建北館 (中山區)Green World Hotel Jian Pei Suites, 
 skylnk台灣桃園1614, ,住宿日期： 2018年10月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_DD2E62E008FAEFD0510DD32672CC087F-SRC_682043203
 Yuen Sang C香港5650, ,住宿日期： 2019年6月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_35A1764C3E03A72214D51F4C678DFFA6-SRC_680799284
 Freedom725527台灣潮州917, ,住宿日期： 2019年6月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_66D364465BFB53446073C760628162BC-SRC_680299242
 Vacation41316079517英國Gainsborough71, ,,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_0E69146D166C234F7BD2FD212E8E3824-SRC_673927973
 Aaronhuang0921台灣台北121, ,住宿日期： 2019年3月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_E6CC8988929CD34816190673ED33E411-SRC_660840569
 CHIENCHANGWANG12, ,住宿日期： 2019年7月,國賓大飯店 (中山區) Ambassador Hotel Taipei,UID_9B03076AC11BE677B8BEA47140F77C0C-SRC_691929851
 kuohaow233, ,住宿日期： 2019年7月,國賓大飯店 (中山區) Ambassador Hotel Taipei,UID_9333F65B383F61E4C19361373E0B5686-SRC_691579428
 Lynnlynn10811, ,住宿日期： 2019年7月,國賓大飯店 (中山區) Ambassador Hotel Taipei,UID_52A212CA9C68A1FF2375463FCE9E45A9-SRC_691291849
 Yoyolily27台灣新竹縣28230, ,住宿日期： 2019年6月,國賓大飯店 (中山區) Ambassador Hotel Taipei,UID_A1666F1E55B2FAD63B11638E25DE25CF-SRC_686899265
 selina T台灣新北12, ,住宿日期： 2019年6月,國賓大飯店 (中山區) Ambassador Hotel Taipei,UID_3C6D19920CED2D9FE46F8530258138CC-SRC_684404608
 ChrisKuo_TW台灣高雄636, ,住宿日期： 2019年2月,神旺大飯店 (大安) San Want,UID_B4C5A93D222DBDBA6E6D92D25EF14417-SRC_681371260
 oocat66621, ,住宿日期： 2019年5月,神旺大飯店 (大安) San Want,UID_398B468E86933577AB958998F6A2C306-SRC_675582289
 一位來自中國的 TripAdvisor 會員, ,,神旺大飯店 (大安) San Want,
 adelelindalee新加坡新加坡2817, ,,神旺大飯店 (大安) San Want,UID_2AEFBAA5ACD16028EE35A71E458379CD-SRC_663419619
 JENC2264台灣台北261, ,住宿日期： 2019年3月,神旺大飯店 (大安) San Want,UID_50AA49F83934E8D319C705682B9AC24C-SRC_658990701
 YSFu澳洲Greater Sydney4849, ,住宿日期： 2019年8月,台北福華大飯店 (大安) Howard Plaza Hotel Taipei,UID_ADEC03235948D2B8A76E03D3388FD227-SRC_697203550
 elsiexing1, ,住宿日期： 2019年7月,台北福華大飯店 (大安) Howard Plaza Hotel Taipei,UID_346EF3136F5BD1BACAB00F8932746722-SRC_695947424
 shoywu台灣台北93757, ,住宿日期： 2019年8月,台北福華大飯店 (大安) Howard Plaza Hotel Taipei,UID_14943131C205481E6D8A08D287194684-SRC_695597112
 yunshen0728台灣嘉義94, ,住宿日期： 2019年7月,台北福華大飯店 (大安) Howard Plaza Hotel Taipei,UID_F5EBDF96A1A7D01D0EC4BDEFD4DBCBF1-SRC_688013833
 SherryQ422, ,住宿日期： 2019年6月,台北福華大飯店 (大安) Howard Plaza Hotel Taipei,UID_A3EC08264DE7398B149AC63BBBE57603-SRC_686292190
 Andy G馬來西亞吉隆坡556, ,,台北城大飯店 (大同) Taipei City Hotel,UID_6D9068A3516A3B6D992F2BF1B9C595A9-SRC_694162573
 henghown新加坡新加坡4971712, ,,台北城大飯店 (大同) Taipei City Hotel,UID_60880C64A8B873499C65CC0A35654521-SRC_682406481
 Suzathk香港9, ,住宿日期： 2019年4月,台北城大飯店 (大同) Taipei City Hotel,UID_1F511FA34F124DCA6EE3B5810BF6E18D-SRC_668008531
 shumeima台灣台中2, ,住宿日期： 2018年10月,台北城大飯店 (大同) Taipei City Hotel,UID_7482627E586C25231BF17148501B6BE7-SRC_657916773
 Heive挪威Gjovik253, ,,台北城大飯店 (大同) Taipei City Hotel,UID_2A074928F6D8C8057F75AEE0560550CA-SRC_640170144
Tourist58504128550,https://www.tripadvisor.com.tw/Profile/Tourist58504128550,2019年6月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station, 
Marie R,https://www.tripadvisor.com.tw/Profile/MarieR2662,2019年5月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station, 
Guide63552998104,https://www.tripadvisor.com.tw/Profile/Guide63552998104,2019年3月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station, 
Jet19230814245,https://www.tripadvisor.com.tw/Profile/Jet19230814245,2019年1月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station, 
Voyage01617073528,https://www.tripadvisor.com.tw/Profile/Voyage01617073528,2018年12月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station, 
Wendy,https://www.tripadvisor.com.tw/Profile/Qsc753963,2019年7月,天成文旅-華山町 (中正區)Hua Shan Din by Cosmos Creation, 
cs821qq,https://www.tripadvisor.com.tw/Profile/cs821qq,2019年7月,天成文旅-華山町 (中正區)Hua Shan Din by Cosmos Creation, 
endy,https://www.tripadvisor.com.tw/Profile/endytam90,2019年6月,天成文旅-華山町 (中正區)Hua Shan Din by Cosmos Creation, 
MonaYMWang,https://www.tripadvisor.com.tw/Profile/MonaYMWang,2019年6月,天成文旅-華山町 (中正區)Hua Shan Din by Cosmos Creation, 
gloriakanws,https://www.tripadvisor.com.tw/Profile/gloriakanws,2019年5月,天成文旅-華山町 (中正區)Hua Shan Din by Cosmos Creation, 
Marco D,https://www.tripadvisor.com.tw/Profile/marcodT6123MQ,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Bonnie Chen,https://www.tripadvisor.com.tw/Profile/xBonnieChenx,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Tiffany SS C,https://www.tripadvisor.com.tw/Profile/TiffanySSC,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
janson,https://www.tripadvisor.com.tw/Profile/Amiswu,2019年4月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Patrick .W,https://www.tripadvisor.com.tw/Profile/Patrwan,2019年3月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Evanna715,https://www.tripadvisor.com.tw/Profile/Evanna715,2019年7月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Summer,https://www.tripadvisor.com.tw/Profile/summerlin07,2019年5月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Jessie@Tainan,https://www.tripadvisor.com.tw/Profile/JessieTN,2019年4月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Satoshi C,https://www.tripadvisor.com.tw/Profile/sat0shic,2019年3月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
patveron,https://www.tripadvisor.com.tw/Profile/patveron,2019年3月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
 oksalemcreek1, ,住宿日期： 2019年3月,捷絲旅臺大尊賢館 (大安) Just Sleep @ NTU,UID_67066CAD9BD4E64523740DE0C756F7F4-SRC_678141670
 Culture3983202, ,住宿日期： 2019年3月,捷絲旅臺大尊賢館 (大安) Just Sleep @ NTU,UID_A6FFEF6956039FE39D40B893CF703B29-SRC_660280908
 JOJO8129馬來西亞檳城4112, ,住宿日期： 2019年2月,捷絲旅臺大尊賢館 (大安) Just Sleep @ NTU,UID_DDD5895F718CB2D75DC33818EF281258-SRC_653398769
 Nimrip台灣台北54, ,,捷絲旅臺大尊賢館 (大安) Just Sleep @ NTU,UID_2EAB8ED59173F4FE29A370D4750BBDCE-SRC_648012668
 concerned167馬里蘭州巴爾的摩32, ,,捷絲旅臺大尊賢館 (大安) Just Sleep @ NTU,UID_3D108EF872A565567392296CE3E922B6-SRC_640171373
Alex C,https://www.tripadvisor.com.tw/Profile/alexchan420,2018年11月,JV客棧 (大安)JV's Hostel, 
Yong Kian Tan,https://www.tripadvisor.com.tw/Profile/yongkiant,2016年10月,JV客棧 (大安)JV's Hostel, 
Lianne d,https://www.tripadvisor.com.tw/Profile/215lianned,2016年9月,JV客棧 (大安)JV's Hostel, 
amihuang0225,https://www.tripadvisor.com.tw/Profile/amihuang0225,2016年8月,JV客棧 (大安)JV's Hostel, 
文郁 邱,https://www.tripadvisor.com.tw/Profile/Departure661310,2016年8月,JV客棧 (大安)JV's Hostel, 
 asianfoodiegoodie香港5221, ,,台北威斯汀六福皇宮 (中山區) The Westin Taipei,UID_2EC70EC98B59E6CA261B05E1ABAD5C97-SRC_680725469
 fxm8英國倫敦12648, ,,台北威斯汀六福皇宮 (中山區) The Westin Taipei,UID_48E48820586BF036E4AD3F5FC1026B15-SRC_670416749
 thomson2015North Ryde3, ,,台北威斯汀六福皇宮 (中山區) The Westin Taipei,UID_A786E3982024F779659E09B990F867D2-SRC_642812609
 BTX1120香港6, ,住宿日期： 2018年11月,台北威斯汀六福皇宮 (中山區) The Westin Taipei,UID_3F1193FFFE91A7D3ED2739D4C3502C92-SRC_637206816
 WCYY台灣台北23540, ,住宿日期： 2018年11月,台北威斯汀六福皇宮 (中山區) The Westin Taipei,UID_ACF06B5F7969F20BB812A4287854541F-SRC_636715826
路遙遙,https://www.tripadvisor.com.tw/Profile/BackPacker808472,8月1日,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch, 
Aaron,https://www.tripadvisor.com.tw/Profile/Aaronhuang0921,2019年7月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch, 
Anjo J,https://www.tripadvisor.com.tw/Profile/anjoj2016,2019年3月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch, 
柏凱 陳,https://www.tripadvisor.com.tw/Profile/bkkkaic,2019年3月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch, 
李宗憲,https://www.tripadvisor.com.tw/Profile/zongsiangg,2019年3月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch, 
 skylnk台灣桃園1614, ,住宿日期： 2018年10月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_DD2E62E008FAEFD0510DD32672CC087F-SRC_682043203
 Yuen Sang C香港5650, ,住宿日期： 2019年6月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_35A1764C3E03A72214D51F4C678DFFA6-SRC_680799284
 Freedom725527台灣潮州917, ,住宿日期： 2019年6月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_66D364465BFB53446073C760628162BC-SRC_680299242
 Vacation41316079517英國Gainsborough71, ,,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_0E69146D166C234F7BD2FD212E8E3824-SRC_673927973
 Aaronhuang0921台灣台北121, ,住宿日期： 2019年3月,富驛時尚酒店 - 台北南京東路館 (中山區) FX Hotel - Taipei Nanjing East Road,UID_E6CC8988929CD34816190673ED33E411-SRC_660840569
 LXYm1, ,住宿日期： 2019年7月,摩莎曼拉精品旅館-台北車站館 (中正區) Moshamanla Hotel-Main Station,UID_269C1E4607F69C4FBE8794ED74DB071C-SRC_688043817
 travel_jay_ok加拿大蒙特婁6346, ,,摩莎曼拉精品旅館-台北車站館 (中正區) Moshamanla Hotel-Main Station,UID_0CB43DF2AFF8F849942D6C6AD18AC972-SRC_686408008
